2009-01-02 22:24:28.530	MjAwOTEwMTkwMTEzNDk=	5
2009-01-02 23:00:20.004	MjAwOTEyMjcwMDIyNzQ=	5
2009-01-02 23:03:01.634	MjAwOTA3MjMwMDU0MDA=	1
2009-01-02 23:03:01.634	MjAwOTEwMjkwMjAzMTk=	4
2009-01-02 23:05:01.869	MjAwOTA3MjMwMDU0MDA=	3
2009-01-02 23:15:01.667	MjAwOTEyMTEwMTMyMjE=	3
2009-01-02 23:36:06.083	MjAwOTEwMjkwMjAzMTk=	1
2009-01-02 23:36:56.236	MjAwOTA0MTIwMDE0MTA=	2
2009-01-03 00:13:53.792	MjAwOTEyMTEwMTMyMjE=	4
2009-01-03 00:13:53.792	MjAwOTA0MTIwMDE0MTA=	2
2009-01-03 00:13:53.792	MjAwOTA0MTIwMDE0MTA=	5
2009-01-03 00:18:41.391	MjAwOTA3MjMwMDU0MDA=	1
2009-01-03 00:18:41.391	MjAwOTA3MjQwMDE2NDk=	2
2009-01-03 00:34:20.879	MjAwOTA0MTIwMDE0MTA=	1
2009-01-03 05:01:42.573	MjAwOTA4MTYwMDM3MDk=	3
2009-01-03 05:05:02.781	MjAwOTEwMjcwMTYxNTk=	4
2009-01-03 05:06:12.860	MjAwOTAzMjkwMDI3MTA=	3
2009-01-03 05:06:52.900	MjAwOTAzMDYwMDI5ODc=	3
2009-01-03 10:20:43.611	MjAwOTEyMTEwMTMyMjE=	5
2009-01-03 15:04:06.609	MjAwOTA0MjQwMDc1MzI=	4
2009-01-04 08:02:51.479	MjAwOTEyMTEwMTMyMjE=	2
2009-01-04 08:05:41.637	MjAwOTEyMTcwMTMwNzA=	5
2009-01-04 08:18:02.362	MjAwOTEwMjcwMTYxNTk=	4
2009-01-04 08:28:42.997	MjAwOTEyMDkwMDM4MjM=	1
2009-01-04 08:35:53.414	MjAwOTAzMjkwMDI3MTA=	5
2009-01-04 08:37:13.483	MjAwOTA5MDIwMDkzNTk=	5
2009-01-04 08:42:13.791	MjAwOTAzMjkwMDI3MTA=	3
2009-01-04 08:57:14.674	MjAwOTEyMTEwMTMyMjE=	1
2009-01-04 08:58:04.723	MjAwOTA4MTYwMDM3MDk=	4
2009-01-04 08:59:04.793	MjAwOTAzMDYwMDI5ODc=	1
2009-01-04 09:13:55.666	MjAwOTA4MTYwMDM3MDk=	1
2009-01-04 09:14:35.706	MjAwOTAzMjkwMDI3MTA=	2
2009-01-04 09:19:05.984	MjAwOTAzMDYwMDI5ODc=	5
2009-01-04 09:42:27.363	MjAwOTAzMjkwMDI3MTA=	2
2009-01-04 09:45:17.532	MjAwOTEwMjkwMjAzMTk=	4
2009-01-04 09:50:57.859	MjAwOTAzMjkwMDI3MTA=	5
2009-01-04 09:56:48.196	MjAwOTA0MjAwMDU2ODE=	1
2009-01-04 10:00:38.525	MjAwOTA5MTAwMDE2MDk=	1
2009-01-04 10:05:08.703	MjAwOTA5MTAwMDE2MDk=	2
2009-01-04 10:11:39.170	MjAwOTEyMjcwMDIyNzQ=	1
2009-01-04 10:22:49.814	MjAwOTA0MjAwMDU2ODE=	4
2009-01-04 10:34:50.527	MjAwOTEyMDIwMDEyOTY=	2
2009-01-04 10:46:51.233	MjAwOTA3MjQwMDE2NDk=	5
2009-01-04 10:57:41.879	MjAwOTA4MTYwMDM3MDk=	3
2009-01-04 12:22:05.678	MjAwOTA5MTAwMDE2MDk=	5
2009-01-04 17:43:57.841	MjAwOTA2MjYwMDkxMDQ=	4
2009-01-04 21:29:25.257	MjAwOTA5MTAwMDE2MDk=	4
2009-01-04 22:05:05.157	MjAwOTEyMDkwMDM4MjM=	1
2009-01-04 23:00:16.271	MjAwOTEwMjkwMjAzMTk=	4
2009-01-04 23:16:32.989	MjAwOTEyMTEwMTMyMjE=	2
2009-01-04 23:37:17.930	MjAwOTEyMTEwMTMyMjE=	5
2009-01-05 00:15:48.582	MjAwOTA3MjMwMDU0MDA=	5
2009-01-05 00:22:05.201	MjAwOTA3MjMwMDU0MDA=	2
2009-01-05 00:22:21.618	MjAwOTEyMDIwMDEyOTY=	3
2009-01-05 00:54:47.796	MjAwOTEyMDIwMDEyOTY=	4
2009-01-05 01:33:07.436	MjAwOTA4MTYwMDM3MDk=	3
2009-01-05 01:37:12.980	MjAwOTA0MTQwMDUxMDE=	1
2009-01-05 01:41:37.277	MjAwOTA2MjYwMDkxMDQ=	1
2009-01-05 01:44:05.721	MjAwOTA5MDIwMDkzNTk=	3
2009-01-05 01:55:05.359	MjAwOTEwMjkwMjAzMTk=	3
2009-01-05 01:55:42.021	MjAwOTEyMjcwMDIyNzQ=	4
2009-01-05 02:30:47.602	MjAwOTA0MTIwMDE0MTA=	1
2009-01-05 02:55:49.736	MjAwOTEyMDkwMDM4MjM=	2
2009-01-05 03:03:15.043	MjAwOTA3MjMwMDU0MDA=	4
2009-01-05 03:11:02.392	MjAwOTA3MjMwMDU0MDA=	1
2009-01-05 03:57:32.378	MjAwOTEwMjcwMTYxNTk=	3
2009-01-05 04:37:14.474	MjAwOTEwMjcwMTYxNTk=	4
2009-01-05 05:10:03.604	MjAwOTA0MTIwMDE0MTA=	5
2009-01-05 05:14:59.728	MjAwOTA0MTQwMDUxMDE=	1
2009-01-05 05:30:00.303	MjAwOTEyMTcwMTMwNzA=	5
2009-01-05 05:30:00.303	MjAwOTAzMjkwMDI3MTA=	4
2009-01-05 05:41:01.037	MjAwOTA0MjQwMDc1MzI=	3
2009-01-05 05:41:01.037	MjAwOTA0MjAwMDU2ODE=	3
2009-01-05 06:36:46.906	MjAwOTEyMjcwMDIyNzQ=	2
2009-01-05 06:50:32.529	MjAwOTEwMjcwMTYxNTk=	5
2009-01-05 06:53:48.338	MjAwOTA0MTQwMDUxMDE=	5
2009-01-05 07:19:11.725	MjAwOTEwMjkwMjAzMTk=	3
2009-01-05 07:43:11.363	MjAwOTA3MjMwMDU0MDA=	4
2009-01-05 07:49:35.474	MjAwOTEyMTcwMTMwNzA=	1
2009-01-05 08:41:41.206	MjAwOTA3MjMwMDU0MDA=	4
2009-01-05 08:41:42.736	MjAwOTEyMjcwMDIyNzQ=	2
2009-01-05 08:50:44.954	MjAwOTAzMDYwMDI5ODc=	1
2009-01-05 09:00:17.119	MjAwOTEyMTEwMTMyMjE=	5
2009-01-05 09:01:49.929	MjAwOTEyMTcwMTMwNzA=	2
2009-01-05 09:02:26.846	MjAwOTEyMTcwMTMwNzA=	2
2009-01-05 09:15:23.671	MjAwOTEwMjcwMTYxNTk=	2
2009-01-05 09:21:32.638	MjAwOTA0MTQwMDUxMDE=	4
2009-01-05 09:24:30.555	MjAwOTA0MTQwMDUxMDE=	5
2009-01-05 09:25:31.806	MjAwOTA5MDIwMDkzNTk=	5
2009-01-05 09:40:24.299	MjAwOTA3MjMwMDU0MDA=	1
2009-01-05 09:51:26.576	MjAwOTA3MjQwMDE2NDk=	2
2009-01-05 10:00:52.338	MjAwOTEwMjcwMTYxNTk=	4
2009-01-05 10:06:43.000	MjAwOTEyMDIwMDEyOTY=	2
2009-01-05 10:15:12.544	MjAwOTA0MTQwMDUxMDE=	1
2009-01-05 10:21:01.233	MjAwOTA5MDIwMDkzNTk=	3
2009-01-05 10:56:49.649	MjAwOTA0MjAwMDU2ODE=	1
2009-01-05 10:56:49.649	MjAwOTEwMjcwMTYxNTk=	2
2009-01-05 11:00:10.650	MjAwOTA5MDIwMDkzNTk=	3
2009-01-05 11:05:03.861	MjAwOTA3MjMwMDU0MDA=	3
2009-01-05 11:20:07.285	MjAwOTEyMTEwMTMyMjE=	1
2009-01-05 11:20:27.170	MjAwOTAzMjkwMDI3MTA=	1
2009-01-05 11:30:12.293	MjAwOTEwMjkwMjAzMTk=	3
2009-01-05 11:49:08.432	MjAwOTEwMTkwMTEzNDk=	2
2009-01-05 11:59:25.796	MjAwOTEyMDkwMDM4MjM=	5
2009-01-05 11:59:25.796	MjAwOTA0MTIwMDE0MTA=	4
2009-01-05 11:59:25.796	MjAwOTEyMTcwMTMwNzA=	4
2009-01-05 11:59:25.796	MjAwOTEyMTEwMTMyMjE=	4
2009-01-05 11:59:25.796	MjAwOTEyMjcwMDIyNzQ=	5
2009-01-05 12:00:20.233	MjAwOTAzMDYwMDI5ODc=	2
2009-01-05 12:01:09.960	MjAwOTEyMDkwMDM4MjM=	2
2009-01-05 12:03:22.348	MjAwOTEyMjcwMDIyNzQ=	5
2009-01-05 12:04:16.666	MjAwOTA0MjQwMDc1MzI=	3
2009-01-05 12:06:31.696	MjAwOTEwMjcwMTYxNTk=	4
2009-01-05 12:07:02.528	MjAwOTEwMjcwMTYxNTk=	2
2009-01-05 12:07:43.614	MjAwOTA0MTIwMDE0MTA=	1
2009-01-05 12:08:13.743	MjAwOTEwMjkwMjAzMTk=	5
2009-01-05 12:11:02.420	MjAwOTA2MjYwMDkxMDQ=	5
2009-01-05 12:11:22.464	MjAwOTA5MTAwMDE2MDk=	5
2009-01-05 12:11:22.464	MjAwOTEyMTEwMTMyMjE=	2
2009-01-05 12:11:22.464	MjAwOTEyMDkwMDM4MjM=	3
2009-01-05 12:11:32.483	MjAwOTA5MTAwMDE2MDk=	2
2009-01-05 12:11:32.483	MjAwOTA4MTYwMDM3MDk=	5
2009-01-05 12:12:12.523	MjAwOTA3MjQwMDE2NDk=	5
2009-01-05 12:12:12.523	MjAwOTA5MTAwMDE2MDk=	5
2009-01-05 12:13:02.573	MjAwOTAzMjkwMDI3MTA=	4
2009-01-05 12:13:12.593	MjAwOTA4MTYwMDM3MDk=	5
2009-01-05 12:13:12.593	MjAwOTA5MTAwMDE2MDk=	1
2009-01-05 12:13:22.612	MjAwOTEyMTEwMTMyMjE=	5
2009-01-05 12:13:22.612	MjAwOTA0MTQwMDUxMDE=	4
2009-01-05 12:13:42.632	MjAwOTA0MTIwMDE0MTA=	4
2009-01-05 12:13:42.632	MjAwOTEyMTEwMTMyMjE=	1
2009-01-05 12:32:07.360	MjAwOTAzMDYwMDI5ODc=	4
2009-01-05 12:32:37.716	MjAwOTEyMDkwMDM4MjM=	1
2009-01-05 12:33:26.349	MjAwOTA3MjMwMDU0MDA=	2
2009-01-05 12:33:26.349	MjAwOTEwMjkwMjAzMTk=	1
2009-01-05 12:43:59.238	MjAwOTEwMjcwMTYxNTk=	4
2009-01-05 13:00:59.961	MjAwOTEyMDkwMDM4MjM=	2
2009-01-05 13:02:50.995	MjAwOTA4MTYwMDM3MDk=	5
2009-01-05 13:03:48.687	MjAwOTEwMjkwMjAzMTk=	3
2009-01-05 13:06:10.334	MjAwOTEwMTkwMTEzNDk=	5
2009-01-05 13:15:12.771	MjAwOTA0MTIwMDE0MTA=	4
2009-01-05 13:17:52.521	MjAwOTA0MjAwMDU2ODE=	5
2009-01-05 13:30:08.100	MjAwOTA0MjAwMDU2ODE=	2
2009-01-05 13:30:20.707	MjAwOTA0MjAwMDU2ODE=	5
2009-01-05 13:35:29.707	MjAwOTA5MDIwMDkzNTk=	2
2009-01-05 13:37:23.789	MjAwOTA0MjAwMDU2ODE=	4
2009-01-05 13:38:23.984	MjAwOTA0MTIwMDE0MTA=	1
2009-01-05 13:41:44.291	MjAwOTEyMTEwMTMyMjE=	3
2009-01-05 13:58:14.412	MjAwOTA0MjAwMDU2ODE=	2
2009-01-05 13:59:01.226	MjAwOTA5MTAwMDE2MDk=	1
2009-01-05 14:00:06.673	MjAwOTA5MDIwMDkzNTk=	4
2009-01-05 14:02:25.851	MjAwOTA3MjMwMDU0MDA=	3
2009-01-05 14:02:45.670	MjAwOTEyMTEwMTMyMjE=	4
2009-01-05 14:02:55.893	MjAwOTA5MTAwMDE2MDk=	2
2009-01-05 14:04:35.646	MjAwOTEyMTcwMTMwNzA=	1
2009-01-05 14:17:59.537	MjAwOTEyMjcwMDIyNzQ=	3
2009-01-05 14:34:38.978	MjAwOTA3MjMwMDU0MDA=	2
2009-01-05 14:35:59.777	MjAwOTA0MjAwMDU2ODE=	2
2009-01-05 14:36:28.586	MjAwOTA5MTAwMDE2MDk=	4
2009-01-05 14:36:53.409	MjAwOTEyMDkwMDM4MjM=	1
2009-01-05 14:40:52.062	MjAwOTEwMjkwMjAzMTk=	1
2009-01-05 14:49:39.132	MjAwOTA0MTIwMDE0MTA=	3
2009-01-05 14:50:07.043	MjAwOTA3MjMwMDU0MDA=	5
2009-01-05 14:51:53.040	MjAwOTA3MjQwMDE2NDk=	2
2009-01-05 14:55:17.959	MjAwOTEyMjcwMDIyNzQ=	5
2009-01-05 14:55:20.745	MjAwOTEyMTcwMTMwNzA=	3
2009-01-05 15:00:01.764	MjAwOTEwMjcwMTYxNTk=	3
2009-01-05 15:18:37.103	MjAwOTA2MjYwMDkxMDQ=	5
2009-01-05 15:20:48.432	MjAwOTA5MDIwMDkzNTk=	2
2009-01-05 15:29:35.867	MjAwOTAzMjkwMDI3MTA=	4
2009-01-05 15:34:33.606	MjAwOTAzMDYwMDI5ODc=	3
2009-01-05 15:48:04.055	MjAwOTA3MjMwMDU0MDA=	5
2009-01-05 15:52:03.958	MjAwOTAzMjkwMDI3MTA=	3
2009-01-05 15:52:38.011	MjAwOTA0MTQwMDUxMDE=	4
2009-01-05 16:21:10.307	MjAwOTA3MjQwMDE2NDk=	3
2009-01-05 16:23:01.693	MjAwOTEyMTcwMTMwNzA=	5
2009-01-05 16:27:38.651	MjAwOTA3MjQwMDE2NDk=	4
2009-01-05 16:39:44.609	MjAwOTA0MjQwMDc1MzI=	3
2009-01-05 16:42:38.649	MjAwOTAzMDYwMDI5ODc=	1
2009-01-05 17:10:58.984	MjAwOTA3MjQwMDE2NDk=	5
2009-01-05 17:11:52.391	MjAwOTA0MjAwMDU2ODE=	4
2009-01-05 17:19:08.245	MjAwOTA5MDIwMDkzNTk=	3
2009-01-05 17:26:51.216	MjAwOTA5MDIwMDkzNTk=	5
2009-01-05 17:30:29.575	MjAwOTA3MjQwMDE2NDk=	2
2009-01-05 17:31:45.940	MjAwOTEyMDkwMDM4MjM=	2
2009-01-05 17:43:56.831	MjAwOTEyMTcwMTMwNzA=	4
2009-01-05 17:45:09.989	MjAwOTEwMjcwMTYxNTk=	4
2009-01-05 17:47:01.980	MjAwOTA5MTAwMDE2MDk=	3
2009-01-05 17:47:42.368	MjAwOTAzMDYwMDI5ODc=	1
2009-01-05 17:48:18.305	MjAwOTA0MjQwMDc1MzI=	1
2009-01-05 17:48:18.305	MjAwOTEyMTcwMTMwNzA=	1
2009-01-05 17:57:47.877	MjAwOTEyMDkwMDM4MjM=	5
2009-01-05 18:03:12.405	MjAwOTA3MjQwMDE2NDk=	4
2009-01-05 18:08:44.660	MjAwOTA0MjAwMDU2ODE=	2
2009-01-05 18:09:18.511	MjAwOTA0MTIwMDE0MTA=	4
2009-01-05 18:09:31.253	MjAwOTAzMDYwMDI5ODc=	4
2009-01-05 18:23:18.636	MjAwOTA0MTQwMDUxMDE=	2
2009-01-05 18:23:18.636	MjAwOTA5MTAwMDE2MDk=	2
2009-01-05 18:39:44.978	MjAwOTA4MTYwMDM3MDk=	2
2009-01-05 18:44:35.538	MjAwOTAzMDYwMDI5ODc=	5
2009-01-05 18:45:00.113	MjAwOTA0MTIwMDE0MTA=	2
2009-01-05 18:46:34.031	MjAwOTA3MjQwMDE2NDk=	1
2009-01-05 18:46:56.085	MjAwOTEyMTEwMTMyMjE=	2
2009-01-05 18:49:43.930	MjAwOTEwMjcwMTYxNTk=	5
2009-01-05 18:55:21.869	MjAwOTA5MTAwMDE2MDk=	3
2009-01-05 19:00:24.969	MjAwOTEwMjcwMTYxNTk=	4
2009-01-05 19:05:03.121	MjAwOTA0MjQwMDc1MzI=	4
2009-01-05 19:13:36.111	MjAwOTA5MTAwMDE2MDk=	2
2009-01-05 19:25:33.924	MjAwOTEyMDkwMDM4MjM=	1
2009-01-05 19:31:04.527	MjAwOTEyMjcwMDIyNzQ=	4
2009-01-05 19:41:23.361	MjAwOTA4MTYwMDM3MDk=	4
2009-01-05 19:59:13.019	MjAwOTEyMTcwMTMwNzA=	2
2009-01-05 19:59:13.019	MjAwOTA3MjMwMDU0MDA=	4
2009-01-05 20:02:03.795	MjAwOTEyMTcwMTMwNzA=	2
2009-01-05 20:13:57.714	MjAwOTEwMjkwMjAzMTk=	1
2009-01-05 20:20:27.378	MjAwOTA3MjMwMDU0MDA=	5
2009-01-05 20:21:53.266	MjAwOTEyMTcwMTMwNzA=	1
2009-01-05 20:22:20.859	MjAwOTEwMjcwMTYxNTk=	3
2009-01-05 20:30:00.135	MjAwOTEyMTcwMTMwNzA=	5
2009-01-05 20:30:00.164	MjAwOTA3MjMwMDU0MDA=	4
2009-01-05 20:35:48.310	MjAwOTEyMTEwMTMyMjE=	4
2009-01-05 20:40:08.661	MjAwOTA5MTAwMDE2MDk=	3
2009-01-05 20:40:35.050	MjAwOTA3MjQwMDE2NDk=	1
2009-01-05 20:40:53.178	MjAwOTAzMjkwMDI3MTA=	3
2009-01-05 20:43:47.118	MjAwOTA3MjQwMDE2NDk=	4
2009-01-05 20:45:00.077	MjAwOTEwMTkwMTEzNDk=	5
2009-01-05 20:45:00.089	MjAwOTA0MjAwMDU2ODE=	3
2009-01-05 20:45:59.862	MjAwOTA0MTQwMDUxMDE=	3
2009-01-05 20:50:06.129	MjAwOTAzMDYwMDI5ODc=	5
2009-01-05 20:50:08.613	MjAwOTA5MTAwMDE2MDk=	5
2009-01-05 20:50:21.057	MjAwOTA5MDIwMDkzNTk=	5
2009-01-05 20:50:23.184	MjAwOTA0MjQwMDc1MzI=	5
2009-01-05 20:50:29.209	MjAwOTEwMjkwMjAzMTk=	3
2009-01-05 20:56:45.296	MjAwOTEyMTcwMTMwNzA=	5
2009-01-05 20:56:55.187	MjAwOTEwMjkwMjAzMTk=	4
2009-01-05 20:57:23.401	MjAwOTA2MjYwMDkxMDQ=	5
2009-01-05 20:57:23.489	MjAwOTEwMjkwMjAzMTk=	5
2009-01-05 21:00:40.553	MjAwOTEyMDIwMDEyOTY=	4
2009-01-05 21:00:51.160	MjAwOTA5MTAwMDE2MDk=	2
2009-01-05 21:01:24.577	MjAwOTA4MTYwMDM3MDk=	2
2009-01-05 21:05:03.899	MjAwOTAzMjkwMDI3MTA=	5
2009-01-05 21:05:36.259	MjAwOTEwMjcwMTYxNTk=	5
2009-01-05 21:06:06.932	MjAwOTEyMTcwMTMwNzA=	5
2009-01-05 21:14:27.023	MjAwOTA2MjYwMDkxMDQ=	5
2009-01-05 21:15:40.649	MjAwOTA0MjAwMDU2ODE=	4
2009-01-05 21:24:38.692	MjAwOTEyMTEwMTMyMjE=	2
2009-01-05 21:30:08.921	MjAwOTA5MDIwMDkzNTk=	5
2009-01-05 21:35:53.541	MjAwOTA4MTYwMDM3MDk=	1
2009-01-05 21:36:30.375	MjAwOTA0MjAwMDU2ODE=	4
2009-01-05 21:41:32.562	MjAwOTA5MTAwMDE2MDk=	4
2009-01-05 21:44:07.506	MjAwOTA4MTYwMDM3MDk=	5
2009-01-05 21:44:13.126	MjAwOTA5MTAwMDE2MDk=	2
2009-01-05 21:45:51.666	MjAwOTEyMjcwMDIyNzQ=	3
2009-01-05 21:56:56.179	MjAwOTEyMTEwMTMyMjE=	2
2009-01-05 22:03:43.845	MjAwOTAzMjkwMDI3MTA=	1
2009-01-05 22:03:43.845	MjAwOTAzMjkwMDI3MTA=	3
2009-01-05 22:06:20.430	MjAwOTA0MjQwMDc1MzI=	2
2009-01-05 22:06:20.430	MjAwOTA0MjQwMDc1MzI=	5
2009-01-05 22:08:57.996	MjAwOTAzMjkwMDI3MTA=	1
2009-01-05 22:19:05.510	MjAwOTEyMjcwMDIyNzQ=	1
2009-01-05 22:26:53.919	MjAwOTA5MDIwMDkzNTk=	5
2009-01-05 22:41:11.832	MjAwOTEyMDIwMDEyOTY=	3
2009-01-05 22:41:11.832	MjAwOTEyMTcwMTMwNzA=	5
2009-01-05 22:41:34.884	MjAwOTEyMDkwMDM4MjM=	3
2009-01-05 23:01:08.647	MjAwOTEwMjkwMjAzMTk=	4
2009-01-05 23:07:59.230	MjAwOTEwMjkwMjAzMTk=	3
2009-01-05 23:17:29.264	MjAwOTA0MTIwMDE0MTA=	4
2009-01-05 23:20:14.539	MjAwOTA5MDIwMDkzNTk=	4
2009-01-05 23:22:49.441	MjAwOTA4MTYwMDM3MDk=	2
2009-01-05 23:28:49.992	MjAwOTA4MTYwMDM3MDk=	3
2009-01-05 23:29:33.223	MjAwOTA0MjQwMDc1MzI=	5
